Applicant_ID,default_status
Apcnt_1001456,0.08616103474724324
Apcnt_1001468,0.6865322261384504
Apcnt_1001480,0.13977227397075412
Apcnt_1001488,0.2758921813731897
Apcnt_1001508,0.5608047703064863
Apcnt_1001512,0.05920568733980057
Apcnt_1001516,0.505900028629825
Apcnt_1001528,0.3044077667848232
Apcnt_1001532,0.21482700201346638
Apcnt_1001548,0.03135399211971613
Apcnt_1001552,0.030175934592049574
Apcnt_1001572,0.22151820811027279
Apcnt_1001580,0.03836418869484459
Apcnt_1001584,0.06307912068826141
Apcnt_1001624,0.09699250747740654
Apcnt_1001632,0.04307322392138264
Apcnt_1001668,0.06241909661503963
Apcnt_1001692,0.07108130750491871
Apcnt_1001700,0.03911218803367964
Apcnt_1001708,0.11669137773600963
Apcnt_1001716,0.06063081020468158
Apcnt_1001732,0.0576735060704545
Apcnt_1001752,0.5086286302323879
Apcnt_1001760,0.03463785470854783
Apcnt_1001764,0.045018906552401906
Apcnt_1001776,0.284832656182739
Apcnt_1001780,0.24921963575691436
Apcnt_1001788,0.7391253805070874
Apcnt_1001792,0.04848712274784293
Apcnt_1001800,0.1415781677754564
Apcnt_1001820,0.2707684112869693
Apcnt_1001828,0.5905952716806784
Apcnt_1001836,0.09327342938871966
Apcnt_1001844,0.47259489983542147
Apcnt_1001848,0.1858437575455794
Apcnt_1001860,0.4198132782409917
Apcnt_1001880,0.31976273963388036
Apcnt_1001888,0.45735124816936656
Apcnt_1001900,0.23626667492319242
Apcnt_1001908,0.5662434710863732
Apcnt_1001936,0.3173018345351668
Apcnt_1001940,0.2036163801984398
Apcnt_1001960,0.42253171732806627
Apcnt_1001988,0.6100887977893218
Apcnt_1002000,0.1099460341580041
Apcnt_1002020,0.20388480501303494
Apcnt_1002024,0.5851923616853567
Apcnt_1002028,0.3950949583178712
Apcnt_1002032,0.29545298837654105
Apcnt_1002044,0.14476739476645178
Apcnt_1002052,0.21271818159947037
Apcnt_1002056,0.04213618267555445
Apcnt_1002080,0.041617456665405415
Apcnt_1002084,0.12035640176684685
Apcnt_1002096,0.15823549433871514
Apcnt_1002112,0.020283149073312204
Apcnt_1002124,0.10242771260961994
Apcnt_1002140,0.05406339228571434
Apcnt_1002152,0.14633780150449482
Apcnt_1002156,0.034518952778114134
Apcnt_1002168,0.13821296023672522
Apcnt_1002176,0.5778374625734589
Apcnt_1002200,0.044069326893448495
Apcnt_1002228,0.46057948322325637
Apcnt_1002252,0.4511721857595786
Apcnt_1002268,0.5424754024940487
Apcnt_1002272,0.5920485088901623
Apcnt_1002276,0.8939171739796331
Apcnt_1002288,0.09701149794972404
Apcnt_1002304,0.7540578298740006
Apcnt_1002312,0.4546976663058665
Apcnt_1002320,0.2845834651523099
Apcnt_1002324,0.15786899521665196
Apcnt_1002336,0.22347925668061777
Apcnt_1002368,0.32169522447303833
Apcnt_1002384,0.06689320949153325
Apcnt_1002388,0.3159996936669406
Apcnt_1002400,0.09090469067761212
Apcnt_1002404,0.34411492844394753
Apcnt_1002412,0.5782786119767255
Apcnt_1002420,0.0372563705336268
Apcnt_1002424,0.11581277773174292
Apcnt_1002432,0.12221790509961244
Apcnt_1002444,0.26781040503308856
Apcnt_1002456,0.025094236128642946
Apcnt_1002468,0.02743610874992535
Apcnt_1002472,0.034738272045312116
Apcnt_1002484,0.04792859973517582
Apcnt_1002536,0.27165764731272374
Apcnt_1002568,0.20943399867850737
Apcnt_1002576,0.2424430798204062
Apcnt_1002580,0.04538824310891378
Apcnt_1002604,0.2844859836814554
Apcnt_1002612,0.42924038081263394
Apcnt_1002616,0.3784497637362394
Apcnt_1002624,0.04815132846323926
Apcnt_1002632,0.1504013012274347
Apcnt_1002636,0.773331537624063
Apcnt_1002644,0.39705861875304904
Apcnt_1002656,0.22920333324672296
Apcnt_1002672,0.5765806386744551
Apcnt_1002680,0.12537786282815006
Apcnt_1002700,0.34703019044686934
Apcnt_1002736,0.7268493177009111
Apcnt_1002756,0.12855051437815795
Apcnt_1002760,0.32092880474359153
Apcnt_1002768,0.4586878961401043
Apcnt_1002780,0.7529888009850432
Apcnt_1002784,0.02294907552531163
Apcnt_1002788,0.02268721720781772
Apcnt_1002796,0.09213083592083987
Apcnt_1002800,0.2854901569085738
Apcnt_1002808,0.4841204175353867
Apcnt_1002812,0.07855784290278714
Apcnt_1002832,0.5156376861803273
Apcnt_1002848,0.3971086690335456
Apcnt_1002852,0.037611786925162954
Apcnt_1002860,0.6545890921333611
Apcnt_1002868,0.04913734293097439
Apcnt_1002872,0.7760273629148756
Apcnt_1002888,0.7509839911116365
Apcnt_1002892,0.04915570216324852
Apcnt_1002896,0.4588637096185082
Apcnt_1002912,0.6032213697614625
Apcnt_1002932,0.24505183751067217
Apcnt_1002936,0.2534937040746975
Apcnt_1002980,0.0783360824703962
Apcnt_1002992,0.3016201005333948
Apcnt_1003000,0.13919868876973746
Apcnt_1003028,0.5013683964955191
Apcnt_1003036,0.036743197928062056
Apcnt_1003040,0.07083211508509349
Apcnt_1003048,0.872790802247685
Apcnt_1003076,0.7760042934807752
Apcnt_1003080,0.6815381093653972
Apcnt_1003100,0.24049501259110723
Apcnt_1003148,0.37953890234942933
Apcnt_1003152,0.022403172602936935
Apcnt_1003180,0.3649946523332954
Apcnt_1003200,0.5609922057286431
Apcnt_1003208,0.6892850816222365
Apcnt_1003216,0.5396259654214264
Apcnt_1003224,0.11989736578768728
Apcnt_1003228,0.19010501762826743
Apcnt_1003232,0.19098357742031258
Apcnt_1003236,0.2067013444803159
Apcnt_1003276,0.24366849716524389
Apcnt_1003280,0.3093083147662405
Apcnt_1003308,0.32303457469106317
Apcnt_1003312,0.45929274901114103
Apcnt_1003324,0.15701356469435176
Apcnt_1003340,0.11837365262289806
Apcnt_1003356,0.08185171922656063
Apcnt_1003384,0.023317754963922226
Apcnt_1003400,0.02447094064963745
Apcnt_1003412,0.3847147635748973
Apcnt_1003424,0.25430600863569863
Apcnt_1003428,0.05372100230373225
Apcnt_1003452,0.12831910057482881
Apcnt_1003456,0.039181243640714514
Apcnt_1003460,0.2574460052176345
Apcnt_1003484,0.029877371372922727
Apcnt_1003504,0.06760056956237315
Apcnt_1003516,0.029964501355318682
Apcnt_1003520,0.02528787571566377
Apcnt_1003524,0.028876110811228536
Apcnt_1003532,0.042668519141092126
Apcnt_1003560,0.8002915198175384
Apcnt_1003584,0.1308383560261627
Apcnt_1003588,0.27934489502242266
Apcnt_1003600,0.08626735565818891
Apcnt_1003612,0.12629331123381304
Apcnt_1003620,0.4927612420107831
Apcnt_1003636,0.235373484604017
Apcnt_1003656,0.2846031319924933
Apcnt_1003676,0.39858299869324376
Apcnt_1003696,0.538584134382053
Apcnt_1003720,0.16872252831561713
Apcnt_1003728,0.2921272714354651
Apcnt_1003732,0.6065961960302684
Apcnt_1003736,0.03257030282657792
Apcnt_1003740,0.4068814021170108
Apcnt_1003744,0.06057997119226161
Apcnt_1003752,0.3276111571567852
Apcnt_1003772,0.19524855369736294
Apcnt_1003780,0.2087007363920263
Apcnt_1003808,0.2424963131741592
Apcnt_1003812,0.06492729741637307
Apcnt_1003828,0.9428366058463571
Apcnt_1003840,0.07198034738720253
Apcnt_1003860,0.20470337593948004
Apcnt_1003864,0.12286283742695683
Apcnt_1003880,0.02532353596458467
Apcnt_1003888,0.43070564895083296
Apcnt_1003892,0.26747131711452
Apcnt_1003896,0.28089141171524756
Apcnt_1003904,0.27246581029590616
Apcnt_1003924,0.4472263682800627
Apcnt_1003928,0.047411718800198614
Apcnt_1003964,0.10475370537901246
Apcnt_1003972,0.16807963812874213
Apcnt_1003984,0.18473080820135226
Apcnt_1004016,0.25047504227751527
Apcnt_1004028,0.0745980964392038
Apcnt_1004044,0.6002154696700142
Apcnt_1004048,0.11468236849163202
Apcnt_1004068,0.35873952621036465
Apcnt_1004096,0.40050532272112405
Apcnt_1004100,0.5106427321067935
Apcnt_1004128,0.3168862104616933
Apcnt_1004144,0.8332462297359122
Apcnt_1004152,0.24893285199723497
Apcnt_1004172,0.12585309842525033
Apcnt_1004208,0.062248779881837565
Apcnt_1004216,0.31689747073759933
Apcnt_1004220,0.23359156601409126
Apcnt_1004228,0.5288159699521837
Apcnt_1004240,0.20945665554448664
Apcnt_1004248,0.18607635860489274
Apcnt_1004264,0.2369251456098065
Apcnt_1004272,0.4184131226704585
Apcnt_1004288,0.6125911344389561
Apcnt_1004292,0.032420237670116155
Apcnt_1004300,0.6112811503618781
Apcnt_1004304,0.235125829261719
Apcnt_1004312,0.18018729618158602
Apcnt_1004316,0.4904572437797047
Apcnt_1004332,0.19465944963138887
Apcnt_1004344,0.2795698173002435
Apcnt_1004348,0.2837154352055815
Apcnt_1004352,0.8657929645065724
Apcnt_1004384,0.04195965495405625
Apcnt_1004392,0.30454401208531057
Apcnt_1004404,0.0253642977175948
Apcnt_1004408,0.025048119871030613
Apcnt_1004428,0.04650758239838197
Apcnt_1004432,0.3277348043525104
Apcnt_1004452,0.25956585572715335
Apcnt_1004456,0.16153054876616593
Apcnt_1004464,0.26255439419168
Apcnt_1004476,0.41251356852896603
Apcnt_1004484,0.024411003863731746
Apcnt_1004488,0.03465954750327872
Apcnt_1004500,0.2301100103228871
Apcnt_1004512,0.026546807358797466
Apcnt_1004528,0.034176382948511226
Apcnt_1004536,0.02916443724106509
Apcnt_1004544,0.06260686085344166
Apcnt_1004564,0.029424050243584982
Apcnt_1004572,0.03338490391598692
Apcnt_1004588,0.10869845410579007
Apcnt_1004624,0.19937465086341033
Apcnt_1004632,0.24448925110042485
Apcnt_1004636,0.16031911904415327
Apcnt_1004648,0.6958233992242714
Apcnt_1004680,0.7371084349601487
Apcnt_1004684,0.30051823972332425
Apcnt_1004704,0.6209011106236291
Apcnt_1004708,0.03620723886190399
Apcnt_1004712,0.5566796870886428
Apcnt_1004716,0.6169476242913867
Apcnt_1004752,0.3130756068570868
Apcnt_1004760,0.17424321518832733
Apcnt_1004772,0.3381365749200089
Apcnt_1004788,0.03893512652183779
Apcnt_1004792,0.026153179046280818
Apcnt_1004808,0.25651335711134987
Apcnt_1004812,0.09029204822981844
Apcnt_1004824,0.2563626563078315
Apcnt_1004828,0.35620105539098845
Apcnt_1004836,0.02360435415287673
Apcnt_1004864,0.21245859838307113
Apcnt_1004884,0.09058054220685821
Apcnt_1004888,0.4769901835877476
Apcnt_1004900,0.6932297523406388
Apcnt_1004912,0.14737713107314787
Apcnt_1004932,0.654314464336104
Apcnt_1004944,0.03561649268991704
Apcnt_1004968,0.02357877448492046
Apcnt_1004972,0.09067400842014822
Apcnt_1004976,0.40440752956766746
Apcnt_1004996,0.1991234276045864
Apcnt_1005000,0.3343254680085685
Apcnt_1005016,0.11858632451108132
Apcnt_1005040,0.37092558069926085
Apcnt_1005052,0.2213060971549497
Apcnt_1005056,0.5038640740815389
Apcnt_1005064,0.12826897661071945
Apcnt_1005080,0.839760075638819
Apcnt_1005088,0.08361337604133923
Apcnt_1005096,0.19007702813447147
Apcnt_1005100,0.14159112560532974
Apcnt_1005116,0.19071544578969962
Apcnt_1005144,0.30127750989436086
Apcnt_1005148,0.11036374302289004
Apcnt_1005168,0.2946256311108547
Apcnt_1005196,0.11334710750000097
Apcnt_1005200,0.1369718884076282
Apcnt_1005204,0.5268622478251453
Apcnt_1005208,0.36201361556337797
Apcnt_1005212,0.1768981361999872
Apcnt_1005216,0.3260997616770488
Apcnt_1005220,0.08046036272522161
Apcnt_1005256,0.15507737162384286
Apcnt_1005284,0.25346891453453324
Apcnt_1005316,0.2503179306715051
Apcnt_1005340,0.23038217255283439
Apcnt_1005440,0.04657936027419518
Apcnt_1005456,0.09994307317444989
Apcnt_1005460,0.4095409163136099
Apcnt_1005464,0.10087998131161072
Apcnt_1005472,0.14197059544715068
Apcnt_1005480,0.830474064436103
Apcnt_1005500,0.3757924075764194
Apcnt_1005524,0.2951940175394622
Apcnt_1005544,0.05078637151243069
Apcnt_1005552,0.10791247511940491
Apcnt_1005560,0.3906976599277269
Apcnt_1005572,0.442303088030225
Apcnt_1005576,0.3315882586136685
Apcnt_1005580,0.4790912080975158
Apcnt_1005600,0.07152582365912477
Apcnt_1005612,0.04572310768726114
Apcnt_1005616,0.2757258344890413
Apcnt_1005620,0.051280397989647133
Apcnt_1005624,0.02925608261290768
Apcnt_1005636,0.04553255330973168
Apcnt_1005644,0.13205962693221193
Apcnt_1005656,0.025490343922368493
Apcnt_1005684,0.40025613084698763
Apcnt_1005692,0.026769101192886613
Apcnt_1005700,0.08465824780050421
Apcnt_1005704,0.28084374113380506
Apcnt_1005712,0.27291193482082227
Apcnt_1005716,0.0844777078518498
Apcnt_1005740,0.09491600347370541
Apcnt_1005752,0.043943560609034676
Apcnt_1005768,0.02651356492606624
Apcnt_1005776,0.4054697599657244
Apcnt_1005796,0.14256798035426888
Apcnt_1005804,0.029912389234238147
Apcnt_1005812,0.2901819576167731
Apcnt_1005840,0.32603763455349866
Apcnt_1005872,0.07595281023504649
Apcnt_1005896,0.14411736311779827
Apcnt_1005908,0.05754408755467637
Apcnt_1005944,0.7326241918049299
Apcnt_1005952,0.4602989316819709
Apcnt_1005972,0.37896579553347265
Apcnt_1005980,0.15366030468086836
Apcnt_1006028,0.07314044351419244
Apcnt_1006032,0.1388610676542057
Apcnt_1006044,0.04213493662559993
Apcnt_1006056,0.45253880077514613
Apcnt_1006064,0.534626985297505
Apcnt_1006084,0.08389949747512626
Apcnt_1006088,0.06113305404635895
Apcnt_1006108,0.09234428041658593
Apcnt_1006124,0.07695474673567794
Apcnt_1006132,0.8287763581769653
Apcnt_1006136,0.16879172103374385
Apcnt_1006144,0.02058420278085886
Apcnt_1006160,0.7213779908140946
Apcnt_1006168,0.6446851440040655
Apcnt_1006228,0.5796763536400059
Apcnt_1006236,0.4845607403416837
Apcnt_1006276,0.5115495210070452
Apcnt_1006280,0.6287309732514823
Apcnt_1006300,0.032857542556491204
Apcnt_1006304,0.2676709761599655
Apcnt_1006320,0.04050882939063948
Apcnt_1006324,0.46266140814486545
Apcnt_1006328,0.2623042571470611
Apcnt_1006368,0.10021692789730832
Apcnt_1006376,0.2601506020888794
Apcnt_1006384,0.1682751849323533
Apcnt_1006396,0.23432374191963423
Apcnt_1006404,0.17584919779897085
Apcnt_1006444,0.08034372661215869
Apcnt_1006448,0.16318995646681916
Apcnt_1006452,0.1708046248504698
Apcnt_1006456,0.4393068637905976
Apcnt_1006460,0.09092414669111232
Apcnt_1006476,0.2283300365838532
Apcnt_1006488,0.32319343773061054
Apcnt_1006492,0.1491268390906944
Apcnt_1006496,0.14643345598223098
Apcnt_1006504,0.3535418015708743
Apcnt_1006520,0.07478663315925678
Apcnt_1006524,0.2088668668231401
Apcnt_1006528,0.13729067276571247
Apcnt_1006560,0.07891238163427752
Apcnt_1006564,0.2704815953099212
Apcnt_1006568,0.09918261385403339
Apcnt_1006572,0.1348573124347897
Apcnt_1006576,0.2588653778070322
Apcnt_1006592,0.5168002667083358
Apcnt_1006604,0.18474207881823007
Apcnt_1006620,0.15735459373375782
Apcnt_1006632,0.03650049744057084
Apcnt_1006652,0.7174851016476462
Apcnt_1006692,0.037452860045552386
Apcnt_1006716,0.5616528687205087
Apcnt_1006720,0.540359307499592
Apcnt_1006732,0.10148029841446911
Apcnt_1006744,0.5400575048653988
Apcnt_1006752,0.6913803525106784
Apcnt_1006764,0.10903892185161479
Apcnt_1006792,0.10886486738041708
Apcnt_1006796,0.08185950582246868
Apcnt_1006804,0.8118957422723752
Apcnt_1006824,0.2882117300707677
Apcnt_1006840,0.18579586456547548
Apcnt_1006844,0.7867001125520529
Apcnt_1006848,0.6531196901424867
Apcnt_1006852,0.0785010480686202
Apcnt_1006868,0.03764522776792337
Apcnt_1006880,0.6441187574441417
Apcnt_1006896,0.11333073338054142
Apcnt_1006912,0.02526327865991094
Apcnt_1006916,0.029618389732606113
Apcnt_1006932,0.06491555748815764
Apcnt_1006936,0.03474146672006512
Apcnt_1006944,0.02778361766239264
Apcnt_1006952,0.04439893210880315
Apcnt_1006968,0.028153473306443865
Apcnt_1006980,0.03219216117873606
Apcnt_1006984,0.2809264179885378
Apcnt_1007044,0.2963205204676449
Apcnt_1007052,0.10110003519961147
Apcnt_1007060,0.8839652311377824
Apcnt_1007080,0.08922030532780349
Apcnt_1007092,0.2424469489824153
Apcnt_1007100,0.02244049539090175
Apcnt_1007104,0.02802009736709705
Apcnt_1007108,0.07012821059798101
Apcnt_1007124,0.18592254542820372
Apcnt_1007140,0.03298768115081025
Apcnt_1007184,0.043047169312741954
Apcnt_1007192,0.03727626976051847
Apcnt_1007204,0.12625599576509633
Apcnt_1007212,0.15988466586662498
Apcnt_1007232,0.13887989636243703
Apcnt_1007260,0.1459781279736988
Apcnt_1007284,0.0697138436621506
Apcnt_1007288,0.18004719006698272
Apcnt_1007300,0.12430528768086826
Apcnt_1007304,0.06890546801727233
Apcnt_1007336,0.31586539493505583
Apcnt_1007348,0.14203267233621444
Apcnt_1007352,0.07054996589977289
Apcnt_1007356,0.3857482316910953
Apcnt_1007360,0.41579619935533574
Apcnt_1007364,0.8982553161337601
Apcnt_1007408,0.5530951371390965
Apcnt_1007412,0.2497835884770121
Apcnt_1007416,0.05674236384094862
Apcnt_1007424,0.035584853949977034
Apcnt_1007468,0.17823824551266906
Apcnt_1007476,0.13460309759148825
Apcnt_1007480,0.047613794606298374
Apcnt_1007488,0.08776430324779735
Apcnt_1007496,0.16092654920903837
Apcnt_1007500,0.16444938206638143
Apcnt_1007504,0.48391898811088174
Apcnt_1007512,0.09877330007064439
Apcnt_1007516,0.05196074658564499
Apcnt_1007528,0.12889765693540867
Apcnt_1007544,0.453260709803445
Apcnt_1007552,0.0337763372629203
Apcnt_1007568,0.13596327586968568
Apcnt_1007572,0.30863471748568244
Apcnt_1007576,0.6050874733567881
Apcnt_1007608,0.46791953905614825
Apcnt_1007616,0.0718681149706117
Apcnt_1007636,0.1416714657453653
Apcnt_1007644,0.12046730236033815
Apcnt_1007672,0.25645066523645044
Apcnt_1007704,0.252679487155427
Apcnt_1007708,0.06561201761613819
Apcnt_1007720,0.2611015057481406
Apcnt_1007728,0.10758100350722248
Apcnt_1007756,0.06271125604415431
Apcnt_1007760,0.04310304858679043
Apcnt_1007764,0.1123385933225482
Apcnt_1007772,0.0769762697295755
Apcnt_1007796,0.632576501151392
Apcnt_1007808,0.09248809795620719
Apcnt_1007820,0.2677423414397254
Apcnt_1007832,0.6045773243953961
Apcnt_1007844,0.6833994012052962
Apcnt_1007868,0.3255511490093347
Apcnt_1007884,0.463080715340319
Apcnt_1007908,0.02541554481071141
Apcnt_1007916,0.13578360980260315
Apcnt_1007920,0.6478149908975948
Apcnt_1007928,0.03818466855970044
Apcnt_1007952,0.05907292723606783
Apcnt_1007996,0.1363335465481419
Apcnt_1008000,0.16806518977844037
Apcnt_1008004,0.09692081871719788
Apcnt_1008008,0.241882823915805
Apcnt_1008024,0.7325209246559747
Apcnt_1008052,0.1605837441306016
Apcnt_1008056,0.07720452171101255
Apcnt_1008072,0.07226645356812154
Apcnt_1008096,0.4864956987180716
Apcnt_1008104,0.035389532214479595
Apcnt_1008108,0.024402681691521926
Apcnt_1008120,0.05404595742456324
Apcnt_1008128,0.03841503760535226
Apcnt_1008136,0.03656020714726822
Apcnt_1008144,0.040757328871205076
Apcnt_1008160,0.03391940053382916
Apcnt_1008208,0.04471014934880846
Apcnt_1008212,0.23066183157943937
Apcnt_1008260,0.10317040646599843
Apcnt_1008264,0.17920328167490276
Apcnt_1008268,0.02361526556236548
Apcnt_1008276,0.07070574946200987
Apcnt_1008284,0.06855015674330603
Apcnt_1008288,0.5158126469007223
Apcnt_1008292,0.25450596629009786
Apcnt_1008332,0.11126380298345165
Apcnt_1008352,0.7026526779621932
Apcnt_1008356,0.046490829635722666
Apcnt_1008396,0.11988188947779395
Apcnt_1008412,0.11230490978582448
Apcnt_1008444,0.16531616258076492
Apcnt_1008460,0.43008011737527396
Apcnt_1008468,0.496877312365907
Apcnt_1008472,0.043848149037918706
Apcnt_1008476,0.06433739301606542
Apcnt_1008508,0.035317654959008654
Apcnt_1008556,0.23647805530206417
Apcnt_1008560,0.1204684969526765
Apcnt_1008564,0.07578437494783134
Apcnt_1008576,0.1408063991077267
Apcnt_1008616,0.06439297112213631
Apcnt_1008624,0.07071727818442514
Apcnt_1008628,0.0416315302788599
Apcnt_1008648,0.6671812549850646
Apcnt_1008680,0.13307924622205528
Apcnt_1008684,0.05360567039769229
Apcnt_1008696,0.37296191282195756
Apcnt_1008700,0.08254107004783795
Apcnt_1008708,0.0274471385202661
Apcnt_1008716,0.03719361096100771
Apcnt_1008740,0.184170879446313
Apcnt_1008744,0.03395665608854544
Apcnt_1008768,0.07873225426283544
Apcnt_1008776,0.06074053434838292
Apcnt_1008812,0.1222787135367985
Apcnt_1008824,0.06726966624223951
Apcnt_1008828,0.07717803011645066
Apcnt_1008832,0.148362164379133
Apcnt_1008836,0.03729754954927443
Apcnt_1008852,0.027636369755301312
Apcnt_1008872,0.030062618479904414
Apcnt_1008884,0.16434274012466732
Apcnt_1008896,0.028570914847840096
Apcnt_1008904,0.058243050871847585
Apcnt_1008916,0.18113193696707847
Apcnt_1008920,0.17019593860898327
Apcnt_1008924,0.18446892190905656
Apcnt_1008928,0.4528648374806409
Apcnt_1008944,0.04505954863249908
Apcnt_1008960,0.024669640845950233
Apcnt_1008976,0.023604551672181288
Apcnt_1008988,0.04972482154908081
Apcnt_1009008,0.29465867894838693
Apcnt_1009020,0.2595300826207781
Apcnt_1009024,0.16677009994377667
Apcnt_1009028,0.5316007369869096
Apcnt_1009036,0.4767206429845615
Apcnt_1009048,0.3414736877838373
Apcnt_1009080,0.8225101028819815
Apcnt_1009084,0.06641243512329158
Apcnt_1009136,0.04272103422758526
Apcnt_1009148,0.6062227364487947
Apcnt_1009152,0.14358289592968884
Apcnt_1009168,0.039597188513904966
Apcnt_1009192,0.05291307224382063
Apcnt_1009204,0.035768272440954346
Apcnt_1009208,0.13871258579672563
Apcnt_1009220,0.027673434513934496
Apcnt_1009224,0.03207895967917623
Apcnt_1009228,0.02057451626030903
Apcnt_1009232,0.04424033933204275
Apcnt_1009240,0.0342188550239347
Apcnt_1009244,0.024350693056167484
Apcnt_1009344,0.11609837023389165
Apcnt_1009352,0.11860252051733461
Apcnt_1009360,0.13202367065986276
Apcnt_1009364,0.05142520114730609
Apcnt_1009372,0.48317646201816633
Apcnt_1009384,0.11926998015671286
Apcnt_1009396,0.07071524929238299
Apcnt_1009424,0.4761599494293658
Apcnt_1009440,0.1916475107321959
Apcnt_1009448,0.28415803767253367
Apcnt_1009480,0.08344091653299544
Apcnt_1009504,0.2081753186129332
Apcnt_1009528,0.20325392702861278
Apcnt_1009560,0.36142123825919736
Apcnt_1009564,0.0645286750815724
Apcnt_1009572,0.05864841641566902
Apcnt_1009584,0.04832125030025784
Apcnt_1009592,0.1593378449106635
Apcnt_1009596,0.15181808219038717
Apcnt_1009616,0.331973651888844
Apcnt_1009620,0.5382245574539063
Apcnt_1009624,0.20191113232794256
Apcnt_1009632,0.4263026851881494
Apcnt_1009636,0.08981372278482269
Apcnt_1009644,0.3705405138920277
Apcnt_1009656,0.20622059112570437
Apcnt_1009664,0.14751173435634227
Apcnt_1009676,0.24378850477353342
Apcnt_1009684,0.04687335466191405
Apcnt_1009696,0.8184388706601249
Apcnt_1009712,0.08805908178089165
Apcnt_1009716,0.49635917461428514
Apcnt_1009732,0.21024104284056244
Apcnt_1009740,0.08608104972445076
